vertex_1,vertex_2,diameter,length,flow_rate,rbc_velocity,ht,rbc_probability
3542,3656,5.5977525712e-06,1.973132184970986e-05,-9.800508939452533e-17,-5.243623290774034e-06,0.3,0.12617411667894338
3543,6619,4.4969654084000005e-06,4.1287671035813897e-05,4.538013626558762e-17,3.5425273115291364e-06,0.3,1.0
3544,4033,3.4136116504e-06,9.109686027409324e-05,1.3844686287539029e-17,1.6993087498718085e-06,0.3,1.0
3545,3685,4.582789421e-06,2.529179978202493e-05,-3.113427325384184e-17,-2.354113849219136e-06,0.3,1.0
3546,3736,3.4109396934e-06,4.566219591047837e-05,5.19386101751478e-18,6.383010814206765e-07,0.3,0.16104851089937972
3546,4453,3.2592911720000005e-06,0.0001898615551917,-9.252642369766258e-18,-1.2230024844028992e-06,0.3,0.8448790804786772
3547,3856,3.2278666496e-06,9.52389958978242e-05,2.453492923342472e-18,3.293536912561595e-07,0.3,0.17971592155454844
3547,3938,3.3263180256e-06,6.223778298304923e-05,-1.4482583917251473e-17,-1.8529879291265908e-06,0.3,0.8166556561538935
3548,3589,3.3250472546e-06,1.941348460451408e-05,1.6326014357441424e-17,2.090125411359336e-06,0.3,0.38749201407594813
3548,3892,5.4823355674e-06,5.746264369941973e-05,-5.917640906461549e-17,-3.284634980133472e-06,0.3,0.6342397870781387
3549,3834,3.989002704599999e-06,7.426163357264305e-05,-7.934044394002181e-18,-7.561162524696917e-07,0.3,1.0
3550,3644,4.0949225426e-06,2.9659525079985363e-05,-4.1734016003436643e-17,-3.809002642044072e-06,0.3,1.0
3551,3719,3.9398217202e-06,3.504503034869463e-05,3.62580650126376e-17,3.526582441166549e-06,0.3,0.12357651578595077
3551,3575,3.0148203372000005e-06,4.43416878347896e-05,-2.006609022199836e-17,-3.0025846538346103e-06,0.3,0.912725112986021
3552,4255,3.3269970418e-06,0.0002850102453912,-5.2723855903308074e-18,-6.743599969569397e-07,0.3,1.0
3553,3646,4.2161164284e-06,2.850986092169139e-05,-6.893496689264811e-17,-5.994568274173236e-06,0.3,1.0
3554,3562,3.7824308872e-06,7.974691494688162e-06,1.9832821035155896e-17,2.0620545383315945e-06,0.3,0.3333333333333333
3554,3562,3.6185517312e-06,1.3585057479767891e-05,8.752580084981825e-18,9.779174636292558e-07,0.3,0.3333333333333333
3555,3747,3.2039387226e-06,0.0001297734363669,7.411654532446721e-19,1.0068068730767993e-07,0.3,1.0
3555,3642,5.4831576348e-06,1.3803118619434352e-05,1.8675437563743974e-17,1.036322024487927e-06,0.3,1.0
3556,3613,3.2044537068e-06,2.985227771434e-05,1.2896458035048043e-17,1.751419495869879e-06,0.3,0.23030152160016434
3556,3989,3.756821394e-06,8.218230826835554e-05,-3.1585695723318094e-18,-3.320577832279153e-07,0.3,0.7560445684350894
3557,3667,4.4913344384e-06,1.670674230225704e-05,-5.658680710846326e-17,-4.42669056645312e-06,0.3,1.0
3558,3752,3.194990635e-06,4.001972184338279e-05,9.446191313335386e-18,1.2889133764331825e-06,0.3,0.3333333333333333
3559,3697,3.8455007076e-06,6.66293588706035e-05,-2.3961412686450526e-17,-2.4249507422968943e-06,0.3,1.0
3560,3732,3.7109322548e-06,5.422000301230044e-05,-2.8233406754085152e-18,-3.028099587763987e-07,0.3,0.3333333333333333
3561,3679,4.3493933678e-06,2.35132607100434e-05,-8.88849782134535e-18,-7.33843234455196e-07,0.3,0.13371339203672938
3561,3714,3.2724721432e-06,5.640862690044404e-05,1.7386143172632113e-17,2.283310082069001e-06,0.3,0.9051078994787742
3563,3724,3.412096262e-06,6.660477932315066e-05,-1.143679124846034e-17,-1.404762905118249e-06,0.3,0.19732400767823627
3563,3840,3.624270916e-06,0.0001334986875978,-6.5710750847710625e-18,-7.323050020437464e-07,0.3,0.7960100766731599
3564,3898,3.3208165168e-06,5.304503034869463e-05,8.584172181633269e-18,1.1012238446758309e-06,0.3,0.16907345227802423
3565,3571,3.2049922944e-06,2.697469149468816e-05,-5.291887988398016e-17,-7.184788983910055e-06,0.3,0.4278122642404142
3565,3708,5.748783111599999e-06,2.409564735931829e-05,-6.537411664682446e-17,-3.3365012858371346e-06,0.3,0.615105795125267
3566,3599,3.31974864e-06,6.726503336099507e-05,-4.694133760385392e-18,-6.024988056558259e-07,0.3,0.16189780551985802
3566,3721,3.2155249118e-06,4.729447061251791e-05,3.3497806399184576e-18,4.524262581622223e-07,0.3,0.8422413228137531
3567,3664,2.9637181757999994e-06,5.702312163173477e-05,-6.620212201588905e-18,-1.0178137905418722e-06,0.3,1.0
3568,3812,3.4136116504e-06,7.302312163173479e-05,1.815687520257379e-18,2.228590540894705e-07,0.3,0.27116378813539754
3568,3733,4.3488221168000005e-06,3.204843013704664e-05,-1.6952549165785322e-18,-1.3999269559107773e-07,0.3,0.7160927374297832
3569,3594,3.9224579334e-06,0.0001751574837199,6.000524002835993e-18,5.878774311752033e-07,0.3,0.3333333333333333
3569,3592,4.4393925666e-06,1.7045759306553638e-05,-6.5761954067363005e-18,-5.24610023184485e-07,0.3,0.3333333333333333
3569,3609,3.759799242e-06,5.250913196383237e-05,5.756714039008364e-19,6.044180837394482e-08,0.3,0.3333333333333333
3570,3630,4.463236808799999e-06,3.602045080124179e-05,5.94089473533297e-18,4.696809933709561e-07,0.3,1.0
3572,3827,3.710464239199999e-06,0.000100999754999,-3.034477708508348e-19,-3.2552162665183673e-08,0.3,0.3333333333333333
3572,3596,3.2854654788e-06,7.53115216254077e-05,-1.5053412618643897e-18,-1.9644742383997019e-07,0.3,0.3333333333333333
3572,3625,3.0244882106e-06,7.87831517751085e-06,1.808789032715166e-18,2.6928713759561376e-07,0.3,0.3333333333333333
3573,3640,3.976208209999999e-06,6.64551151648567e-05,1.2760199147321333e-17,1.2224933567698314e-06,0.3,0.3039756360499155
3573,3669,5.3983774186e-06,2.365612529163337e-05,-5.670200080235988e-18,-3.233763287766234e-07,0.3,0.6884313306934202
3574,3698,3.3160703182e-06,4.070528438653901e-05,1.0038756752023957e-18,1.290776783986432e-07,0.3,0.2141016392522058
3574,3768,3.7090260982e-06,3.3120226906771125e-05,-2.0507714666491498e-17,-2.201338280103628e-06,0.3,0.774874525812357
3575,3983,3.922457933399999e-06,7.090143680924563e-05,-1.2346989246921893e-17,-1.2096470771215569e-06,0.3,1.0
3576,3712,3.978019476e-06,2.2267220234572104e-05,-1.689172458462345e-17,-1.6171033264167645e-06,0.3,1.0
3577,3696,3.6848831176e-06,8.079680299964627e-05,-1.427961942197139e-18,-1.5491484556931824e-07,0.3,0.3333333333333333
3577,3926,3.7083232402e-06,0.0001111883788872,-8.58869642768679e-18,-9.22211496623054e-07,0.3,0.3333333333333333
3579,3616,3.2908670902e-06,1.2342416792648603e-05,-2.543813450562045e-17,-3.310976692246325e-06,0.3,0.3333333333333333
3579,3617,2.9808614254e-06,2.812022690677112e-05,1.6671058307134596e-17,2.539757896520921e-06,0.3,0.3333333333333333
3579,3645,3.0924258232e-06,5.39691048327591e-05,8.76707619848642e-18,1.259996125930035e-06,0.3,0.3333333333333333
3580,3670,4.3518395424e-06,3.607033885400646e-05,-7.109165299896561e-20,-5.863878547885454e-09,0.3,0.18340335233600366
3580,3851,4.0460596084e-06,4.107033885400646e-05,-5.2001833658149705e-17,-4.84116927598043e-06,0.3,0.8254821600161111
3581,3648,4.6089692116e-06,2.6877586219651835e-05,4.154629642728223e-17,3.1112461359669403e-06,0.3,0.26367213247659504
3581,3664,5.478331089e-06,1.5777810114122518e-05,-8.204002769131015e-17,-4.559556076849207e-06,0.3,0.7259149797386366
3582,3619,4.7375469208e-06,2.9170843917394795e-05,8.091896399538134e-18,5.783059175438182e-07,0.3,0.244523896278871
3582,3739,5.2676463128e-06,3.694865403151731e-05,-2.3820278493373303e-18,-1.4179861559717394e-07,0.3,0.7473013804676805
3583,3741,4.454287529e-06,3.363421657467353e-05,2.5263888841866043e-18,2.004089783441296e-07,0.3,1.0
3584,6626,3.7204322814e-06,2.0606237238868703e-05,1.0466965387084677e-17,1.1179505352455097e-06,0.3,1.0
3585,3741,3.5371060372000003e-06,0.0001377481278616,-2.7766979642666626e-17,-3.218653824845879e-06,0.3,0.3333333333333333
3586,3695,3.3208165168e-06,6.943393540575588e-05,3.961078003086718e-17,5.081484219239035e-06,0.3,1.0
3586,4127,3.8428137302e-06,0.0001007004266824,-1.739458386924698e-17,-1.7623850634431807e-06,0.3,1.0
3587,4057,3.3210332394e-06,0.0001391808503526,1.620388825957551e-17,2.0785049655326293e-06,0.3,0.17209759674005448
3587,3588,3.3160703182e-06,0.0001218459620945,1.9049294623849042e-17,2.4493458561812967e-06,0.3,0.8280894800298095
3588,3679,3.836904049e-06,6.167997588122716e-05,4.053815284401069e-17,4.117590828452404e-06,0.3,1.0
3589,3852,3.169964075e-06,6.384742001026996e-05,1.2220058302669856e-18,1.688421890632918e-07,0.3,0.2284342009636524
3590,3659,4.608626842399999e-06,2.0781209902474515e-05,-4.1229090696766027e-17,-3.087880195273932e-06,0.3,0.2822696261065919
3590,3681,5.7958917618e-06,1.4120955864630134e-05,-1.588006925796477e-16,-7.987854310974136e-06,0.3,0.7076609826635865
3591,3647,2.9511551856e-06,6.37975319575053e-05,-8.842987179275129e-18,-1.3687253475654155e-06,0.3,0.16111512781911505
3591,3620,2.9806191922e-06,1.8024579547452823e-05,6.917815211792955e-18,1.0540325321607913e-06,0.3,0.8376024252720984
3592,3672,5.4768681526e-06,3.026649127671309e-05,-3.979659361416985e-17,-2.2128230555421584e-06,0.3,1.0
3593,3699,3.7109322548e-06,0.0001479401515381,-2.1989311216897786e-17,-2.358405587078781e-06,0.3,1.0
3594,3806,4.4392352104e-06,3.446337265727874e-05,-4.2064040937583175e-17,-3.3558205526322437e-06,0.3,1.0
3596,3689,3.9657196998e-06,1.841348460451408e-05,5.0851328335848086e-18,4.893023822706698e-07,0.3,1.0
3597,3635,2.463424921e-06,5.183036899738016e-05,-7.037854053993342e-18,-1.476630089714955e-06,0.3,0.21734723116250257
3597,3794,2.9623875618e-06,3.407373864235847e-05,-5.5420199143190735e-18,-8.526549616852693e-07,0.3,0.7653335924847875
3598,3711,4.7375469208e-06,2.10204508012418e-05,2.3127265707589545e-17,1.652843036407467e-06,0.3,1.0
3599,3648,3.5507628917999994e-06,1.946337265727874e-05,-3.628237007068384e-17,-4.179651025216559e-06,0.3,1.0
3600,3682,2.4585855008e-06,4.863081678632152e-05,-1.2291787954635417e-18,-2.589134108890125e-07,0.3,0.1330949232409519
3600,3682,3.0244882106e-06,1.5170843917394797e-05,-1.5400850753157282e-17,-2.2928329069032192e-06,0.3,0.16071117871741514
3601,3610,3.3277053834e-06,0.0001064071689847,1.4858137678408094e-17,1.8997699406962929e-06,0.3,0.2262345638314839
3601,3832,3.8318376542e-06,8.485081979862195e-05,-7.578355352908719e-18,-7.714217710810127e-07,0.3,0.7611701964393214
3602,3854,4.0642504692e-06,6.875784326979665e-05,-1.0296419688785735e-17,-9.514861375680098e-07,0.3,1.0
3603,3865,3.1154081822e-06,0.0001302847552043,-1.3373923901606926e-17,-1.8996019368791675e-06,0.3,0.1805907839324823
3603,3697,3.2555954456e-06,1.978120990247452e-05,6.991738922036455e-18,9.258350667980386e-07,0.3,0.8141303393584528
3604,3736,3.3366577626e-06,0.0001059423384117,4.051783837713243e-18,5.158397012916402e-07,0.3,0.13835221714702645
3604,4055,2.9839434624e-06,7.833343034236755e-05,-8.580898444656138e-18,-1.305121421175426e-06,0.3,0.8768908833511089
3605,3709,4.9001698494e-06,1.5974691494688163e-05,-4.7817829365322244e-17,-3.2258049168224497e-06,0.3,0.3333333333333333
3606,3754,4.092287063599999e-06,4.751253175218439e-05,-9.640412814981164e-18,-8.808034544527883e-07,0.3,0.3333333333333333
3606,3977,3.7109322548e-06,0.0001217734363669,1.0194232297343898e-17,1.0933555020841e-06,0.3,0.3333333333333333
3606,3754,2.463424921e-06,3.023778298304925e-05,-5.53819482362676e-19,-1.1619827658447517e-07,0.3,0.3333333333333333
3607,3895,3.3350577354e-06,8.02321963211202e-05,9.215666289826947e-18,1.174164100035446e-06,0.3,0.2717378359021975
3607,3738,4.267385005999999e-06,1.980311861943435e-05,1.1275323425998e-18,9.609676132678316e-08,0.3,0.7154250553489547
3608,3671,4.9127531052e-06,8.116525725546575e-05,-1.7881780727183264e-17,-1.2010117268225456e-06,0.3,1.0
3609,3637,3.8318376542e-06,4.218789493028458e-05,-4.193053953507224e-18,-4.2682256986158323e-07,0.3,1.0
3610,3727,4.8960485458e-06,1.7899494936611666e-05,-6.498028717012943e-17,-4.389922421899988e-06,0.3,1.0
3611,3788,3.7579767704e-06,2.76814337969452e-05,-1.709016899934711e-17,-1.795775702280486e-06,0.3,1.0
3612,3749,4.3454008102e-06,3.8684104627438194e-05,-3.5183871039112623e-17,-2.9092818116258515e-06,0.3,0.214470785486899
3612,3735,4.4972434044e-06,2.06814337969452e-05,-4.0252061577162237e-17,-3.1418852075260843e-06,0.3,0.7820675499043611
3614,3677,4.038577079799999e-06,3.134168783478959e-05,3.2731974312405498e-18,3.056538198916404e-07,0.3,0.13811899980894563
3615,3877,3.830860137999999e-06,8.912143982154608e-05,1.0735146442112988e-17,1.0932158936332218e-06,0.3,1.0
3616,3838,4.207456112e-06,4.4483823458520536e-05,-4.740894434214701e-17,-4.13678712787503e-06,0.3,1.0
3617,3767,3.2624099254e-06,0.0001159423384117,1.3592389345288014e-18,1.7938824067754834e-07,0.3,1.0
3618,3766,4.320344448e-06,3.058432852190887e-05,-9.902896357804459e-18,-8.26805014564542e-07,0.3,1.0
3619,3770,4.6098542214e-06,3.099854208428197e-05,-2.1676286511425406e-17,-1.6227280170023626e-06,0.3,1.0
3620,3641,3.0244882106e-06,1.1071067811865475e-05,-3.987358416319654e-18,-5.936260752790533e-07,0.3,0.24548244000895136
3620,3649,3.7083232402e-06,2.3609637027220708e-05,1.0905173628112602e-17,1.1709432947351969e-06,0.3,0.7395465375416699
3621,4093,3.8866915702e-06,0.0001192696460641,-1.3276356679151329e-17,-1.3203759316460392e-06,0.3,1.0
3622,3728,4.238477707e-06,3.997323357897012e-05,-4.7553079272670496e-18,-4.098973665629954e-07,0.3,1.0
3623,3761,3.830860137999999e-06,2.2267220234572104e-05,-2.7688663744516943e-18,-2.819680890446608e-07,0.3,1.0
3624,6605,7.020605087199999e-06,8.689463723254163e-05,-1.3020698045211424e-15,-4.621633063434488e-05,0.3,0.3333333333333333
3624,3632,4.5672597886000006e-06,3.458505747976788e-05,7.45937897453585e-17,5.67262166436416e-06,0.3,0.3333333333333333
3624,3744,6.7998046876e-06,1.8485281374238565e-05,1.2274760147757757e-15,4.6221179045173e-05,0.3,0.3333333333333333
3625,3774,3.319653034199999e-06,4.3608908069361695e-05,1.4978976747786097e-18,1.922661778538773e-07,0.3,1.0
3626,3645,3.3277053834e-06,0.0001778656839379,1.2904037786544696e-17,1.6499176162643586e-06,0.3,0.3202591135335318
3626,3710,4.7375469208e-06,1.6777810114122515e-05,-4.11306877490932e-17,-2.9394988447090462e-06,0.3,0.6758783834253614
3627,3658,3.6815674304e-06,2.992407448406448e-05,-2.3237078617557248e-17,-2.524600168377176e-06,0.3,0.19152018443554836
3627,3830,3.752762794400001e-06,4.238744714134324e-05,4.87302732255612e-18,5.131998033039397e-07,0.3,0.8062758269728285
3628,3959,3.242013216000001e-06,0.0001678225954618,-1.7339072317342897e-18,-2.3113884554853121e-07,0.3,0.22152496840622113
3628,3717,3.7132239342e-06,2.073132184970986e-05,-1.9306136701323017e-18,-2.0685520647014155e-07,0.3,0.7658946623763878
3629,3671,4.267385005999999e-06,3.112022690677112e-05,1.486684059211622e-18,1.2670636380769458e-07,0.3,1.0
3630,3880,4.052402019599999e-06,5.694379632744726e-05,8.153898601726362e-18,7.57137071359668e-07,0.3,1.0
3632,3803,3.9182038308e-06,0.0001035991926612,6.518060792990059e-17,6.397187336022664e-06,0.3,1.0
3633,3934,4.454287529e-06,6.124385360189424e-05,-3.256877377465164e-17,-2.583558975798958e-06,0.3,1.0
3634,3678,4.9966988564e-06,2.817011495953578e-05,-1.6857678439968025e-17,-1.0997077007449545e-06,0.3,1.0
3635,3977,3.3366577626e-06,0.0001426763310919,6.077831301116818e-18,7.73779354586331e-07,0.3,0.16950830585684643
3636,3720,3.4115145206e-06,5.304843013704662e-05,-1.468463051970709e-17,-1.8041837540419607e-06,0.3,0.3888294877109693
3636,3737,5.660601616e-06,1.7949382989376325e-05,-2.1156548561239383e-16,-1.109804306265328e-05,0.3,0.6336610036223205
3637,3675,3.8395621776e-06,0.0001559914975066,2.490959168479671e-18,2.5272853659064364e-07,0.3,0.1782689552727165
3637,4190,3.6963207722e-06,0.0001388199246313,-6.684013121987393e-18,-7.214862250710156e-07,0.3,0.8264217837471054
3638,3729,3.9781267642e-06,0.0001226483517561,-8.364715174273091e-18,-8.007476496578514e-07,0.3,0.17699306392661387
3638,3758,3.7579767704e-06,9.160672119578464e-05,-1.244942593113089e-18,-1.3081425113654254e-07,0.3,0.8300921046420906
3640,3780,3.4109396934e-06,0.0002254186333356,-1.5316164388318328e-17,-1.8822845392498263e-06,0.3,0.3333333333333333
3640,3687,4.4392352104e-06,1.8267220234572105e-05,3.3890601352151586e-17,2.703752992428284e-06,0.3,0.3333333333333333
3640,3745,3.1996033192e-06,2.078120990247452e-05,-5.81423781651186e-18,-7.915187133272932e-07,0.3,0.3333333333333333
3641,3924,3.144669056e-06,8.669702689411695e-05,-1.971486537166901e-18,-2.758926224331547e-07,0.3,1.0
3642,3772,3.2185425758e-06,5.299441333807095e-05,5.992815186610418e-18,8.081884187290958e-07,0.3,0.2682203830008112
3642,3749,4.1055250168e-06,0.0002390589205292,1.2682622377132741e-17,1.1525846761193316e-06,0.3,0.7184089454514095
3643,6623,4.502471446999999e-06,1.985300667219901e-05,-2.1245783991733788e-17,-1.655102225409133e-06,0.3,0.3213766807016122
3643,3789,6.3678092956e-06,2.724531151761227e-05,-9.21650127108371e-17,-3.913688588344748e-06,0.3,0.6751441293003905
3644,3688,3.7132239342e-06,8.610365985079726e-06,-2.6671997543483682e-17,-2.857765716768356e-06,0.3,0.12471691277665116
3646,3848,3.8318376542e-06,4.3854948544832975e-05,-4.1637094479131257e-17,-4.238355114006459e-06,0.3,1.0
3647,3663,3.0993509292e-06,2.6434664363614898e-05,-1.5177258675856626e-17,-2.1735226524057563e-06,0.3,0.09976798009563664
3647,3704,2.4741356372e-06,1.531710828733677e-05,6.33427149658173e-18,1.317527785509197e-06,0.3,0.9295985175567594
3648,3818,3.2674906254e-06,0.0001486729313035,5.263926356601752e-18,6.929923609878938e-07,0.3,1.0
3649,3659,4.6047487258e-06,1.4656854249492378e-05,2.718181349278812e-17,2.0387039038477105e-06,0.3,0.17598442967018565
3649,3776,4.0520305634e-06,6.211876899105308e-05,-1.6276639864675538e-17,-1.511609648751811e-06,0.3,0.8402147200256305
3650,3734,4.8937883378e-06,3.699854208428197e-05,4.432882908209108e-18,2.9971294523914055e-07,0.3,0.1977837594680282
3650,3821,4.5629291534e-06,3.222000301230044e-05,-3.052187774950385e-17,-2.3248162356360488e-06,0.3,0.8102249888761792
3651,3675,3.4171102046e-06,0.000105211016562,3.8488930807916664e-18,4.716399302652087e-07,0.3,0.17553677974198273
3651,3842,3.4109396934e-06,4.531637932947775e-05,-1.0568509813447264e-17,-1.2988201301844371e-06,0.3,0.8246866252307349
3652,3903,4.6078910828e-06,5.43689382127354e-05,-6.020335638093853e-17,-4.510189640073439e-06,0.3,0.16591312833787614
3653,3654,4.283248424599999e-06,1.924191172926028e-05,7.569154418591639e-18,6.411214313263627e-07,0.3,0.3333333333333333
3653,3667,2.998041153e-06,3.2070338854006455e-05,-9.045134954831089e-18,-1.365493622938074e-06,0.3,0.3333333333333333
3653,3654,3.183827877e-06,1.4853006672199012e-05,1.4759805362387074e-18,2.025207928013236e-07,0.3,0.3333333333333333
3656,4029,5.2590560914e-06,6.672306435728783e-05,-1.0196752721624921e-16,-6.087272570973335e-06,0.3,1.0
3657,3847,3.678078413e-06,4.4583599564049867e-05,-5.035559850093244e-18,-5.479326939606461e-07,0.3,1.0
3658,3664,4.9859642982e-06,4.199514229592996e-05,8.866023989290002e-17,5.805205895260961e-06,0.3,1.0
3659,4060,3.71936059e-06,7.465466737591533e-05,-1.404727720398064e-17,-1.5010577029737633e-06,0.3,1.0
3660,3714,3.3860564232e-06,2.844146394031891e-05,-2.426866262347905e-17,-3.017759546957417e-06,0.3,1.0
3661,3896,4.4427599906e-06,5.451180279432537e-05,1.1141420041389189e-17,8.876650378475673e-07,0.3,1.0
3662,3967,3.4126470088e-06,6.875444348144465e-05,-1.9892202888662766e-17,-2.442694532106756e-06,0.3,0.13844279505528198
3662,3919,3.0195872784e-06,8.546118578370171e-05,-5.977559787277006e-18,-8.922128836644795e-07,0.3,0.8782589313589992
3663,3753,3.4131822586e-06,2.60204508012418e-05,-2.9447664346379496e-17,-3.615161975761336e-06,0.3,1.0
3665,3724,3.3103797436e-06,1.1438793109825916e-05,3.317385226797782e-18,4.277210200520882e-07,0.3,0.29940465111523556
3665,3867,4.5057053566e-06,5.177635219840449e-05,-3.2482921744199174e-17,-2.5274447843342697e-06,0.3,0.6917870129920565
3666,3673,3.86662817e-06,5.34346643636149e-05,1.1294866628630248e-17,1.1328686595779722e-06,0.3,1.0
3667,3777,4.7375469208e-06,1.8535169427003227e-05,-6.563194206329378e-17,-4.690537125174049e-06,0.3,1.0
3668,3730,3.4124569892e-06,8.723632506733122e-05,-2.4662106755054546e-17,-3.0286932247727675e-06,0.3,0.3333333333333333
3668,3976,3.3343262672e-06,8.687467038821576e-05,8.818834481587987e-18,1.1239986429931232e-06,0.3,0.3333333333333333
3669,3936,3.3366577626e-06,6.977635219840448e-05,2.536801008409463e-18,3.229645822252973e-07,0.3,0.20591367808129735
3669,3953,3.6492066384e-06,0.0001261131823291,-8.207001088642604e-18,-9.045142447282918e-07,0.3,0.7847389088322455
3670,4013,4.962409019399999e-06,8.345705703749067e-05,-1.1310358865733139e-17,-7.466305948100824e-07,0.3,1.0
3671,3739,4.6086268424e-06,3.42664912767131e-05,-1.6395096667971674e-17,-1.2279216796940513e-06,0.3,1.0
3672,3797,5.8137478828e-06,2.0363596551749417e-05,-1.3606885895814903e-16,-6.807004299956238e-06,0.3,1.0
3673,3963,3.4002263546e-06,0.0001292416667283,-9.31611722962576e-18,-1.1507036639812234e-06,0.3,1.0
3674,3883,4.210148811399999e-06,4.785494854483298e-05,-2.9962052686654916e-17,-2.611635761892264e-06,0.3,1.0
3675,3747,5.3719348908e-06,3.689876597875265e-05,6.3398522492697685e-18,3.646916102450371e-07,0.3,1.0
3676,4183,3.3860564232e-06,0.0001428826828796,-5.87659539265782e-18,-7.307428565363946e-07,0.3,0.213925486611243
3676,3700,3.7652401924e-06,0.0001251452904111,-1.1631439542613498e-17,-1.2183533023045078e-06,0.3,0.7755929910022734
3677,3750,5.837197780600001e-06,2.05132607100434e-05,3.0726141243171963e-20,1.526116709466383e-09,0.3,1.0
3678,3743,4.3445630074e-06,7.21194979489121e-05,-1.1412301767232489e-17,-9.439641404257436e-07,0.3,0.17678635390278746
3678,3765,3.9440603256e-06,2.5341687834789583e-05,-5.445376672734842e-18,-5.287015505332815e-07,0.3,0.8353588091973068
3679,3710,3.9627480506e-06,3.597396253682914e-05,3.1649655022665e-17,3.0491521383257983e-06,0.3,1.0
3680,3753,3.0244882106e-06,3.3459972868926735e-05,1.050976533101185e-17,1.564662639811278e-06,0.3,0.3333333333333333
3680,3722,4.4392352104e-06,2.1827698166887174e-05,-8.49579906377197e-18,-6.777850266821708e-07,0.3,0.3333333333333333
3681,3721,4.0949225426e-06,1.553516942700323e-05,-4.008337117249539e-17,-3.658350700912552e-06,0.3,0.32316505792247385
3681,3954,5.837197780599999e-06,5.011609816056009e-05,-1.18717321407159e-16,-5.8964933627263744e-06,0.3,0.673816849536381
3682,3718,4.207511424999999e-06,2.053516942700323e-05,-1.6630029548621022e-17,-1.4510635059159643e-06,0.3,1.0
3684,3816,4.8981599808e-06,9.721028760416036e-05,4.071429915090687e-18,2.748532752811901e-07,0.3,0.2581360649802822
3684,3809,5.6472411156e-06,2.553444046914421e-05,-5.395134401173354e-17,-2.8419854392081176e-06,0.3,0.7325484008491967
3685,3702,5.713601589199999e-06,1.4803118619434354e-05,-1.2225341606567853e-17,-6.307880445133726e-07,0.3,0.18181297664435975
3685,3908,4.582789421e-06,3.79452542431653e-05,-1.890893164727192e-17,-1.4297355683190071e-06,0.3,0.8460850388155488
3686,3717,4.3445391654e-06,1.8217332181807447e-05,8.25068887652144e-18,6.824588138245844e-07,0.3,0.17967694751694963
3686,3783,3.987046480200001e-06,0.0001571861920136,2.230985051974496e-18,2.1278505851950758e-07,0.3,0.8309738882050589
3687,3761,3.8327536582e-06,4.555974897445605e-05,4.1420729226746536e-17,4.2146843542092166e-06,0.3,0.12494596948419638
3687,3745,3.0058784483999995e-06,1.7488681162590575e-05,-7.530127874592779e-18,-1.1320872832380894e-06,0.3,0.9081420759627136
3689,3690,3.0704824924e-06,7.582624025116914e-05,1.3120833703235641e-18,1.907163483595321e-07,0.3,0.22714737580409686
3689,3935,3.6061944962e-06,0.0001423044770477,3.7730494632613136e-18,4.2389979760865414e-07,0.3,0.7586983979730471
3690,4024,3.7104642392e-06,8.73825894372732e-05,5.688680252655692e-19,6.10249481864522e-08,0.3,0.13419608356670662
3690,3856,3.0900919438e-06,6.760477932315066e-05,7.432153450580583e-19,1.0694242420394737e-07,0.3,0.8908536428973471
3691,3731,2.4741356372e-06,1.1211194164517362e-05,5.215542397323887e-18,1.084832253982754e-06,0.3,0.13395348719544387
3691,3731,2.4741356372e-06,1.1211194164517362e-05,5.215542397323887e-18,1.084832253982754e-06,0.3,0.13395348719544387
3692,6613,3.779233694e-06,0.000174400124407,-1.5152488571564297e-17,-1.577605192452069e-06,0.3,0.1864617058295495
3692,3714,3.7579767704e-06,3.731637932947776e-05,6.882519450847454e-18,7.231912803657387e-07,0.3,0.8142066666964742
3693,4043,3.8455007076e-06,7.116525725546574e-05,1.0674131742593054e-17,1.0802469800627677e-06,0.3,0.2541610964407561
3693,3853,4.6089968682e-06,4.051253175218439e-05,1.5983826715379146e-17,1.1969566020432904e-06,0.3,0.7336128565788367
3694,3777,3.6909766198e-06,6.17797519867565e-05,-1.694263902141373e-17,-1.8331260428197988e-06,0.3,0.19228631731826343
3694,3975,3.767647028e-06,8.828621312009589e-05,7.419618588320478e-18,7.763708397998729e-07,0.3,0.8053574094405895
3695,3779,4.348156452199999e-06,2.2148935200434965e-05,-3.661247639999201e-17,-3.0242012852116186e-06,0.3,0.21393446731843183
3696,3707,3.4715163708e-06,9.70674230225704e-06,-5.279825074297357e-19,-6.307609340738226e-08,0.3,0.17808844519831538
3696,3707,3.4715163708e-06,5.694563610827148e-06,-8.999794347675296e-19,-1.0751717356786563e-07,0.3,0.17808844519831538
3697,3915,3.9853055478e-06,4.073059289185085e-05,-1.6969673764415168e-17,-1.6196830056499864e-06,0.3,1.0
3698,3934,3.978148222e-06,9.003944368676556e-05,-4.2919367418725707e-17,-4.108601068978936e-06,0.3,1.0
3699,3738,3.2555954456e-06,4.055634918610404e-05,6.483160166385087e-18,8.584898682056684e-07,0.3,0.17693370996588784
3700,3868,4.3449015618e-06,4.002312163173479e-05,-7.31458789484699e-18,-6.049444612046699e-07,0.3,0.13661005499460943
3700,3885,3.3194243908e-06,7.48727285155818e-05,-4.31685164776633e-18,-5.541607247569128e-07,0.3,0.9001767323839266
3701,3702,4.480723380999999e-06,3.0217332181807444e-05,9.234260271941679e-18,7.25263371111168e-07,0.3,0.1663642851541135
